"Timestamp","Qual foi sua pontualidade?","Qual seu nível de concentração na aula?","Qual seu nível de uso do material disponível no sistema online?","Comunicação com professor(a)","Qual seu sentimento com relação a programação agora após o final do curso?","Você acredita que programação tem um papel relevante na análise de dados?","Como você avalia a evolução do seu Raciocínio Lógico  após o curso?","Como você avalia a evolução do seu Raciocínio Matemático após o curso?","Após o curso, como você avalia sua capacidade de analisar dados, por exemplo interpretar gráficos e dados publicados pela mídia?","Após o curso, qual sua percepção sobre Inteligência Artificial (IA) e aprendizado de máquina (ML) ?","Concluído o curso, como você avalia a evolução da sua habilidade em programação?","Ano","Curso","Qual foi a sua pontualidade?","Qual foi seu nível de concentração na aula?","Como foi feita a comunicação com professor(a)?","Concluído o curso, como você avalia a sua motivacao com relacao a programação?","Após o curso, quão bom você avalia seu raciocínio lógico?","Apos o curso, qual o seu nível de facilidade com as disciplinas exatas, como matemática?","Após o curso, quão bom você avalia seu raciocínio matemático?","Após o curso, qual o seu nível de facilidade em analisar dados e gráficos divulgados pela mídia ?","Após o curso, quanto você consegue abstrair?","Após o curso, quanto você consegue seguir um algoritmo?","Após o curso, quão relevante você acha conhecimentos de programação para a sociedade?","Após o curso, quão relevante você acha conhecimentos de programação para o seu curso?","Após o curso, quão relevante você acha conhecimentos de programação para a análise de dados?","Após o curso, quão bem você pôde usar ferramentas e técnicas computacionais necessárias para o desenvolvimento do seu curso?","Após o curso, quão aplicável você acha que Inteligência Artificial (IA) e Machine Learning (ML) é para sociedade?","Concluído o curso, como você avalia seu nivel de interesse com relaao programação?","rac_logico","rac_matematico","dados_graficos","IA_ML","relevancia","sentimento_fim","prog_ava","logico","matematico","ana_dados","ia","habilidade"
2022-08-02 07:48:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.2,3.2,2.4,NA
2022-08-02 07:50:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,1.6,1.6,NA
2022-08-02 07:51:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0.8,1.6,0.8,NA
2022-08-02 08:01:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,3.2,NA
2022-08-02 08:24:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,3.2,2.4,NA
2022-08-02 08:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,4,4,4,NA
2022-08-03 07:40:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,2.4,2.4,4,NA
2022-08-03 07:41:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA
2022-08-03 07:42:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,2.4,4,2.4,NA
2022-08-03 07:42:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.2,3.2,4,NA
2022-08-03 07:42:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,4,3.2,0.8,NA
2022-08-03 07:43:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,2.4,2.4,NA
2022-08-03 07:44:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3.2,NA
2022-08-03 07:45:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,3.2,4,NA
2022-08-03 07:46:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,2.4,4,4,NA
2022-08-03 07:47:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3.2,4,NA
2022-08-03 07:47:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,4,3.2,2.4,NA
2022-08-03 07:48:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,2.4,4,2.4,NA
2022-08-03 07:48:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.4,3.2,4,NA
2022-08-03 07:49:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,3.2,NA
2022-08-03 07:50:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,2.4,2.4,NA
2022-08-03 07:50:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,4,1.6,NA
2022-08-03 07:51:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,1.6,2.4,4,NA
2022-08-03 07:52:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,3.2,NA
2022-08-03 08:07:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,2.4,4,NA
2022-08-03 08:14:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,2.4,1.6,3.2,NA
2022-08-02 09:56:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA
2022-08-02 09:59:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022/2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,2.4,1.6,NA
